link,title,subtitle
https://www.br104.com.br/maceio/palmarina-morre-apos-cair-de-predio-empresarial-na-jatiuca/,Palmarina morre após cair de prédio empresarial na Jatiúca,A polícia isolou o acesso ao edifício The Square pra realizar os primeiros levantamentos sobre o ocorrido
https://www.br104.com.br/policia/homem-e-preso-por-furtar-pecas-de-motocicleta-em-sao-miguel-dos-campos/,Homem é preso por furtar peças de motocicleta em São Miguel dos Campos,"O acusado foi detido e encaminhado para a 6ª Delegacia Regional de Polícia, onde foi autuado em flagrante por furto"
https://www.br104.com.br/politica/bolsonaro-quer-implantar-um-colegio-militar-em-cada-capital-do-pais/,Bolsonaro quer implantar um colégio militar em cada capital do país,"De acordo com o presidente, já está em andamento a construção do maior colégio militar do Brasil, na zona norte de São Paulo"
https://www.br104.com.br/policia/demitido-homem-assalta-local-de-trabalho-pra-se-vingar-de-patrao-video/,"Demitido, homem assalta local de trabalho pra se vingar de patrão; vídeo","O roubo aconteceu em 6 de novembro de 2018, no bairro Graciliano Ramos, em Maceió"
https://www.br104.com.br/politica/com-40-dos-votos-marcio-lima-e-eleito-prefeito-de-santa-luzia-do-norte/,"Com 40% dos votos, Marcio Lima é eleito prefeito de Santa Luzia do Norte","A diplomação do prefeito eleito acontecerá no dia 30 de maio, no Fórum Eleitoral de Santa Luzia do Norte"
https://www.br104.com.br/alagoas/encerra-hoje-06-prazo-para-regularizacao-do-titulo-eleitoral/,Encerra hoje (06) prazo para regularização do título eleitoral,"O processo pode ser iniciado pela internet, no site do Tribunal Superior Eleitoral (TSE)"
https://www.br104.com.br/policia/reeducando-e-encontrado-morto-com-simulacro-de-arma-de-fogo-sobre-a-barriga/,Reeducando é encontrado morto com simulacro de arma de fogo sobre a barriga,"Segundo a polícia, a vítima era um reeducando e estava sendo monitorado eletronicamente"
https://www.br104.com.br/esporte/serie-a-csa-e-santos-criam-oportunidades-mas-jogo-termina-no-empate-sem-gols/,Série A: CSA e Santos criam oportunidades mas jogo termina empatado,"Mesmo com o resultado da partida em 0 a 0, o Santos ocupa o quarto lugar da tabela e o CSA a 16ª colocação"
https://www.br104.com.br/uniao-dos-palmares/fogo-destroi-barracas-de-acampamento-em-uniao-dos-palmares/,Fogo destrói barracas de assentamento rural em União dos Palmares,Equipes do Corpo de Bombeiros (CB) estiveram no local e debelaram as chamas
https://www.br104.com.br/esporte/serie-b-com-gol-contra-parana-vence-o-crb-pela-segunda-rodada-da-competicao/,"Série B: Com gol contra, Paraná vence o CRB pela segunda rodada da competição","O resultado da partida deixou o clube alagoano em uma situação delicada, o Galo não conseguiu nenhum ponto e ocupa a 18ª posição da tabela"
https://www.br104.com.br/educacao/inscricoes-para-o-enem-2019-comecam-nesta-segunda-feira-06/,Inscrições para o Enem 2019 começam nesta segunda-feira (06),Mesmo quem solicitou a isenção da taxa precisa se inscrever. As provas estão marcadas para os dias 3 e 10 de novembro
https://www.br104.com.br/politica/qual-a-importancia-das-pesquisas-eleitorais-na-internet/,Qual a importância das pesquisas eleitorais na internet?,"Vale salientar também que, enquetes em redes sociais não têm valor científico"
https://www.br104.com.br/uniao-dos-palmares/2o-bpm-e-bpesc-articulam-estrategias-de-policiamento-para-escolas-publicas-de-uniao/,2º BPM e BPEsc articulam estratégias de policiamento para escolas públicas de União,"No encontro, foram apresentadas as experiências de sucesso, tanto por parte dos militares, quanto por parte dos diretores"
https://www.br104.com.br/policia/adolescentes-sao-apreendidos-com-arma-de-fogo-em-messias/,Adolescentes são apreendidos com arma de fogo em Messias,Menores foram autuados por ato infracional análogo ao crime de porte ilegal de arma de fogo de uso permitido
https://www.br104.com.br/murici/morre-no-hge-vitima-de-acidente-com-animal-na-pista-em-murici/,Morre no HGE vítima de acidente com animal na pista em Murici,"Marcos Vinícius de Morais, de 15 anos, sofreu Traumatismo cranioencefálico (TCE) e estava internado em estado gravíssimo"
https://www.br104.com.br/policia/ex-reeducando-e-executado-com-tiros-na-cabeca-dentro-de-barraco/,Ex-reeducando é executado com tiros na cabeça dentro de barraco,"De acordo com a polícia, o homem já tinha sido preso por tráfico de drogas e receptação de produtos roubados, em 2016"
https://www.br104.com.br/netflix/guia-do-final-de-semana-as-melhores-series-para-assistir-na-netflix/,Guia do final de semana: As melhores séries para assistir na Netflix,Alguns lançamentos só serão disponibilizados na plataforma na próxima semana
https://www.br104.com.br/uniao-dos-palmares/servidores-se-reunem-com-a-sms-de-uniao-para-discutir-congelamento-do-pcc/,Servidores se reúnem com a SMS de União para discutir congelamento do PCC,Uma assembleia marcada para a próxima semana vai definir os rumos da mobilização dos servidores
https://www.br104.com.br/uniao-dos-palmares/acidente-entre-carro-e-moto-deixa-duas-pessoas-feridas-em-uniao-dos-palmares/,Acidente entre carro e moto deixa duas pessoas feridas em União dos Palmares,Vítimas feridas estavam na moto e foram levadas para Hospital Geral do Estado (HGE)
https://www.br104.com.br/mundo/diretores-de-vingadores-spoilers-do-filme/,Diretores de Vingadores liberam os spoilers do filme,A direção do filme tinha pedido para que os fãs não comentassem a respeito do enredo do filme para não estragar a surpresa de outros fâs
https://www.br104.com.br/saude/dia-d-de-vacinacao-contra-a-gripe-sera-neste-sabado-04-em-todo-o-pais/,Dia D de vacinação contra a gripe será neste sábado (04) em todo o país,"Mais de 41 mil postos de saúde devem ficar abertos ao longo do dia; meta é imunizar pelo menos 90% de cerca de 59,5 mi de pessoas"
https://www.br104.com.br/sao-jose-da-laje/onibus-desgovernado-desce-ladeira-e-atinge-imovel-em-sao-jose-da-laje/,Ônibus desgovernado desce ladeira e atinge imóvel em São José da Laje; vídeos,"No momento da descida, não havia ninguém dentro do veículo. Ônibus fazia transporte de estudantes"
https://www.br104.com.br/tecnologia/youtube-premium-vai-disponibilizar-series-para-nao-assinantes-da-plataforma/,YouTube Premium vai disponibilizar séries para não assinantes da plataforma,"A ideia da companhia é atingir o maior acesso de views na plataforma, e aumentar seus conteúdos publicitários"
https://www.br104.com.br/ibateguara/mulher-morta-ibateguara/,Mulher é morta a facadas e ex-marido é suspeito do crime em Ibateguara,"Ex-companheiro da vítima não aceitava o fim do relacionamento entre os dois, segundo informações"
https://www.br104.com.br/uniao-dos-palmares/justica-absolve-ex-prefeito-de-uniao-eduardo-pedroza-em-acao-de-improbidade/,"Justiça absolve ex-prefeito de União, Eduardo Pedroza, em ação de improbidade",A decisão ocorreu por ausência de provas suficientes que demonstrassem a presença de dolo na conduta do ex-gestor
https://www.br104.com.br/maceio/ufal-tem-mais-de-r-39-mi-de-recursos-bloqueados-pelo-governo-federal/,Ufal tem mais de R$ 39 mi de recursos bloqueados pelo Governo Federal,"A universidade informou ainda que ""emitirá nota técnica para detalhar a situação apresentada"
https://www.br104.com.br/murici/animal-solto-na-pista-causa-grave-acidente-na-br-104-em-murici/,"Animal solto na pista causa grave acidente na BR-104, em Murici","Um adolescente de 15 anos foi socorrido em estado grave para o Hospital Geral do Estado (HGE), onde encontra-se entubado"
https://www.br104.com.br/esporte/clube-angolano-pode-ser-punido-pela-fifa-por-nao-pagar-divida-ao-brasileiro-rivaldo/,Clube angolano pode ser punido pela FIFA por não pagar dívida ao brasileiro Rivaldo,"Segundo o presidente do clube Bento Kangamba, 90% da dívida de 500 mil dólares já foi paga em negociação com o advogado do jogador"
https://www.br104.com.br/mundo/facebook-alex-jones-eua/,Facebook exclui páginas de Alex Jones e extremistas dos EUA,"Para a rede social, ""Milo Yiannopoulos, Louis Farrakhan e Alex Jones"" são indivíduos perigosos, o banimento também vale para o Instagram"
https://www.br104.com.br/esporte/csa-e-santos-cbf-define-arbitragem-e-clube-diminui-valores-dos-ingressos/,CSA e Santos: CBF define arbitragem e clube diminui valores dos ingressos,"O duelo com o Santos será neste domingo (5), às 16h, no Rei Pelé, em Maceió"
https://www.br104.com.br/murici/ex-prefeito-de-murici-e-condenado-por-ato-de-improbidade-e-tem-direitos-politicos-suspensos/,Ex-prefeito de Murici é condenado por ato de improbidade e tem direitos políticos suspensos,"Remi Vasconcelos Calheiros e José Gilson dos Santos ocupavam os cargos em 2004; decisão é da juíza Emanuela Porangaba, titular da comarca"
https://www.br104.com.br/tecnologia/conheca-as-novidades-apresentadas-na-conferencia-para-desenvolvedores-do-facebook/,Conheça as novidades apresentadas na conferência para desenvolvedores do Facebook,"Na conferência, algumas mudanças foram apresentadas para as principais plataformas de rede sociais da companhia sofrerá algumas mudanças"
https://www.br104.com.br/geral/trafegar-de-carro-na-areia-das-praias-alagoanas-pode-gerar-multa-e-apreensao/,Trafegar de carro na areia das praias alagoanas pode gerar multa e apreensão,"O alerta é feito após o flagrante feito pela equipe do IMA e do ICMBio que gerou a autuação de 16 turistas, além da apreensão dos veículos"
https://www.br104.com.br/saude/policiais-civis-passam-a-ter-direito-a-vacinacao-contra-a-gripe/,Policiais civis passam a ter direito à vacinação contra a gripe,"Esse novo público foi incluído, esta semana, na população-alvo por determinação do Ministério da Saúde"
https://www.br104.com.br/ibateguara/residencial-em-ibateguara/,"Moradores cobram entrega de residencial construído há 9 anos, em Ibateguara","segundo os moradores, além do cadastro realizado desde 2010, eles possuem a documentação do imóvel"
https://www.br104.com.br/esporte/diretoria-do-csa-avalia-proposta-de-venda-do-clube-para-grupo-chines/,Diretoria do CSA avalia proposta de venda do clube para grupo Chinês,A proposta do grupo de investidores é criar um estádio e fortalecer a base e o elenco do CSA
https://www.br104.com.br/policia/durante-cumprimento-de-mandado-suspeito-atira-contra-policia-e-e-ferido/,"Durante cumprimento de mandado, suspeito atira contra polícia e é ferido","Segundo a polícia, Wagner Ramos participou, em 16 de março de 2019, de um arrastão com mais quatro pessoas no Balneário do Val"
https://www.br104.com.br/alagoas/uniao-laje-e-santana-do-mundau-tem-risco-de-surto-de-dengue-zika-e-chikungunya/,"União, Laje e Santana do Mundaú têm risco de surto de dengue, zika e chikungunya",Todas as três doenças causadas pelo Aedes aegypti registraram aumento no número de casos no estado
https://www.br104.com.br/politica/olavo-e-mourao-ganham-de-bolsonaro-a-mais-alta-honraria-da-diplomacia/,Olavo e Mourão ganham de Bolsonaro a mais alta honraria da diplomacia,"Presidente condecorou escritor e vice-presidente com o grau máximo da Ordem Nacional de Rio Branco, de Grã-Cruz"
https://www.br104.com.br/esporte/historia-do-bangu-clube-palmarino/,Conheça a história do Bangú: Clube palmarino completa 62 anos de idade,"O clube conquistou o Hepta Campeonato Palmarino nos anos de (1977, 1981, 1985/86 e 1988/89/90), e fez idade nova nesta quarta-feira (1)"
https://www.br104.com.br/policia/homem-e-morto-com-tiros-na-cabeca-em-praca-publica/,Homem é morto com tiros na cabeça em praça pública,Suspeito teria se identificado como membro de facção e efetuado diversos disparos contra a vítima
https://www.br104.com.br/brasil/mae-embriagava-filha-de-13-anos-para-que-companheiro-a-estuprasse/,Mãe embriagava filha de 13 anos para que companheiro a estuprasse,"Casal foi preso na última segunda-feira (29). Segundo a polícia, a menina foi abusada entre o final de 2017 e início de 2018"
https://www.br104.com.br/esporte/csa-supera-expectativa-da-torcida-e-empata-em-1-a-1-com-o-palmeiras/,CSA supera expectativa da torcida e empata em 1 a 1 com o Palmeiras,O camisa 10 Matheus Sávio entra no decorrer da partida e fez o primeiro gol do Azulão no retorno à Série A
https://www.br104.com.br/uniao-dos-palmares/operacao-resulta-na-prisao-e-apreensao-de-suspeitos-de-trafico-e-homicidio-em-uniao/,Operação resulta na prisão e apreensão de suspeitos de tráfico e homicídios em União,"Segundo afirmou o delegado, essas operações serão efetuadas de forma contínua, visando a repressão da criminalidade no município"
https://www.br104.com.br/uniao-dos-palmares/diretor-do-saae-defende-vitima-de-acidente-a-culpa-nao-foi-dele/,Diretor do SAAE sobre vítima de acidente: “A culpa não foi dele”,"Wellington disse que não tem como culpar ninguém pelo ocorrido, e que houve um equívoco do advogado do SAAE, Marco Paulo Rodrigues"
https://www.br104.com.br/branquinha/homem-esfaqueado-na-cidade/,Homem é esfaqueado em via pública e socorrido em estado grave em Branquinha,"Em estado grave, a vítima foi socorrida por uma equipe do Serviço de Atendimento Móvel de Urgência (Samu)"
https://www.br104.com.br/alagoas/tarifa-de-energia-eletrica-tera-reducao-de-227-em-alagoas-diz-aneel/,"Tarifa de energia elétrica terá redução de 2,27% em Alagoas, diz Aneel","A distribuidora alagoana é a primeira do país a aplicar reajuste negativo em 2019, que terá um impacto negativo para o consumidor"
https://www.br104.com.br/tecnologia/fake-news-whatsapp-nao-implementara-funcao-para-chamar-atencao-em-conversa/,Fake News! WhatsApp não implementará função para ‘chamar atenção’ em conversa,"A notícia de que o WhatsApp iria contar com o novo recurso para chamar a atenção em conversas, foi desmentida pelo site WABetainfo"
https://www.br104.com.br/alagoas/veja-o-que-abre-e-fecha-neste-feriado-do-dia-do-trabalhador/,Veja o que abre e fecha neste feriado do Dia do Trabalhador,"Todos os estabelecimentos do comércio de Arapiraca, Palmeira dos Índios e União dos Palmares estarão fechados"
https://www.br104.com.br/uniao-dos-palmares/sintpmut-realiza-assembleia-e-cobra-negociacao-com-gestor-de-uniao-dos-palmares/,Sintpmup realiza assembleia e cobra negociação com gestor de União dos Palmares,"Além de melhores condições de trabalho, a categoria cobra a realização de um concurso público na cidade"
https://www.br104.com.br/tecnologia/facebook-deve-oferecer-mais-detalhes-sobre-planos-de-privacidade-na-conferencia-f8/,Facebook deve oferecer mais detalhes sobre planos de privacidade na conferência F8,A rede social pode usar o evento para discutir como está usando a inteligência artificial no monitoramento em sua plataforma
https://www.br104.com.br/uniao-dos-palmares/desaparecido-ha-oito-dias-homem-e-encontrado-morto-em-casa-em-uniao/,"Desaparecido há oito dias, homem é encontrado morto em casa, em União",Vizinhos desconfiaram do mal cheiro no local e arrombaram a porta da residência
https://www.br104.com.br/tecnologia/samsung-revela-tv-vertical-voltada-aos-jovens/,Samsung revela TV vertical voltada aos jovens,"Batizada por The Sera, a nova TV da Samsung pertence a família The Frame da fabricante"
https://www.br104.com.br/economia/contribuintes-tem-ate-hoje-para-entregar-imposto-de-renda/,Contribuintes têm até hoje para entregar Imposto de Renda,"Receita espera receber 30,5 milhões de documentos este ano"
https://www.br104.com.br/esporte/tecnico-do-psg-critica-ofensas-e-atitudes-de-neymar-apos-perda-de-taca/,Técnico do PSG critica ofensas e atitudes de Neymar após perda de taça,"Thomas Tuchel disse a imprensa que as atitudes do brasileiro foram incorretas ""eu não gostei, não gostei mesmo"", disse o técnico do PSG"
https://www.br104.com.br/politica/camara-aprova-pl-que-exige-notificacao-compulsoria-em-caso-de-suicidio-e-a-automutilacao/,Câmara aprova PL que exige notificação compulsória em caso de suicídio e a automutilação,"O texto incluiu ainda a criação de um sistema nacional, envolvendo estados e municípios, para prevenção da automutilação e do suicídio"
https://www.br104.com.br/policia/jovem-nao-aceita-termino-atira-em-ex-e-se-mata-com-tiro-na-cabeca/,"Jovem não aceita término, atira em ex e se mata com tiro na cabeça","Uma vizinha da jovem também ficou ferida, recebeu atendimento médico e foi liberada"
https://www.br104.com.br/uniao-dos-palmares/feira-livre-e-implantada-no-newton-pereira-em-uniao-dos-palmares/,"Feira livre é implantada no Newton Pereira, em União dos Palmares","As atividades começaram no último sábado (27), na principal avenida do conjunto, e serão realizadas todos os sábados e domingo"
https://www.br104.com.br/esporte/sem-joao-carlos-csa-encara-o-time-reserva-do-palmeiras-nesta-quarta-feira/,"Sem João Carlos, CSA encara o time reserva do Palmeiras nesta quarta-feira",O clube paulista poupou oito titulares para o confronto e deve ter time reserva contra o CSA
https://www.br104.com.br/justica/defensoria-publica-pede-o-fim-do-desvio-de-funcao-para-os-agentes-da-pc/,Defensoria Pública pede o fim do desvio de função para os agentes da PC,"A ação tem como finalidade evitar o desvio de função dos agentes, garantindo que eles cumpram suas funções constitucionais de polícia judiciária"
https://www.br104.com.br/tecnologia/google-bane-es-file-explore-da-play-store-por-fraudes-em-anuncios/,Google bane ES File Explore da Play Store por fraudes em anúncios,A DO Global foi expulsa da plataforma com o maior número de apps excluídos nessa ação
https://www.br104.com.br/tecnologia/eua-avaliam-cooperacao-com-paises-aliados-que-utilizam-a-rede-5g-da-huawie/,EUA avaliam cooperação com países aliados que utilizam a rede 5G da Huawie,"Empresa chinesa ou qualquer outro fornecedor indigno de confiança em qualquer parte da rede de telecomunicações 5G é um risco, diz autoridades"
https://www.br104.com.br/uniao-dos-palmares/video-chuva-de-poucos-minutos-transforma-ruas-em-rios-em-uniao-dos-palmares/,Vídeo: Chuva de poucos minutos transforma ruas em rios em União dos Palmares,"De acordo com moradores, eles sofrem frequentemente com as consequências das chuvas"
https://www.br104.com.br/policia/preso-homem-acusado-de-dopar-e-roubar-transportadores-de-cargas-e-fretistas/,Preso homem acusado de dopar e roubar transportadores de cargas e fretistas,"Segundo a polícia, Maercio possui uma longa história de crimes no Brasil, sendo procurado e processado em vários estados da federação"
https://www.br104.com.br/maceio/bombeiros-sao-acionados-para-retirar-aneis-presos-em-orgao-genital/,Bombeiros são acionados para retirar anéis presos em órgão genital,"Após o procedimento, a vítima foi entregue aos cuidados do médico urologista e profissionais de enfermagem"
https://www.br104.com.br/esporte/neymar-agride-torcedor-do-rennes-apos-derrota-do-psg-na-copa-da-franca/,Neymar agride torcedor do Rennes após derrota do PSG na Copa da França,"""Tô errado? Tô. Mas ninguém tem sangue de barata"", escreveu o camisa 10 em sua conta do Instagram"
https://www.br104.com.br/alagoas/horas-apos-o-casamento-noiva-morre-e-noivo-fica-ferido-em-acidente/,"Horas após o casamento, noiva morre e noivo fica ferido em acidente",O jovem casal havia casado durante a manhã na cidade de Matriz do Camaragibe e seguia para a lua-de-mel
https://www.br104.com.br/policia/policia-civil-prende-acusado-de-incendiar-morador-de-rua-em-arapiraca/,Polícia Civil prende acusado de incendiar morador de rua em Arapiraca,As investigações apontam que crime teria sido motivado por ciúmes
https://www.br104.com.br/esporte/csa-trava-diante-do-ceara-e-e-goleado-por-4-a-0-em-sua-estreia-na-serie-a/,CSA trava diante do Ceará e é goleado por 4 a 0 em sua estreia na Série A,"O Azulão teve grandes dificuldades em campo, o clube não conseguia passar pela zaga adversária, nem finalizar os contra-taques"
https://www.br104.com.br/alagoas/apos-acidente-moradores-bloqueiam-al-101-e-pedem-instalacao-de-redutor-de-velocidade/,"Após acidente, moradores bloqueiam AL-101 e pedem instalação de redutor de velocidade",Os manifestantes pedem a instalação de redutor de velocidade no local devido aos constantes acidentes registrados na região
https://www.br104.com.br/policia/policia-apreende-armas-e-droga-dentro-de-imovel-na-ponta-grossa/,Polícia apreende armas e droga dentro de imóvel na Ponta Grossa,A guarnição chegou ao local após denúncia anônima de que uma mulher estava comercializando entorpecentes no imóvel
https://www.br104.com.br/brasil/no-brasil-acidentes-de-trabalho-fazem-uma-vitima-fatal-a-cada-3h40/,"No Brasil, acidentes de trabalho fazem uma vítima fatal a cada 3h40",Entre 2012 de 2018 foram contabilizados 17.200 falecimentos em razão de algum incidente ou doença relacionados à atividade laboral
https://www.br104.com.br/uniao-dos-palmares/condutores-ficam-feridos-apos-acidente-na-br-104-em-uniao-dos-palmares/,"Condutores ficam feridos após acidente na BR-104, em União dos Palmares",Vítimas apresentavam escoriações e suspeita de fraturas
https://www.br104.com.br/esporte/crb-estreia-na-serie-b-com-derrota-de-2-a-1-para-o-londrina/,CRB estreia na Série B com derrota de 2 a 1 para o Londrina,"No histórico de confrontos entre as duas equipes o Londrina leva a melhor, e soma mais uma vitória diante do Galo"
https://www.br104.com.br/uniao-dos-palmares/policial-da-reserva-salva-jovem-que-estava-prestes-a-ser-mortos-em-uniao/,Policial da reserva salva jovem que estava prestes a ser morto em União,"Segundo a polícia, a tentativa de homicídio está relacionada ao tráfico de drogas"
https://www.br104.com.br/brasil/diretora-de-escola-particular-indiciada-por-tortura-teria-obrigado-criancas-a-comer-vomito/,Diretora de creche indiciada por tortura teria obrigado crianças a comer vômito,"Jussara Pazim, de 64 anos, praticava diversas formas de agressão física e psicológica contra crianças"
https://www.br104.com.br/messias/vereadores-denunciam-cobranca-de-pedagio-em-messias/,Vereadores denunciam cobrança de pedágio em Messias,"""Nossa cidade é pequena, e esses vagabundos têm que correr daqui"", afirma o prefeito do município"
https://www.br104.com.br/policia/criminoso-invade-residencia-e-mata-jovem-com-tiro-na-cabeca/,Criminoso invade residência e mata jovem com tiro na cabeça,Crime foi registrado no município de Boca da Mata. Suspeito de praticar a ação criminosa conseguiu fugir
https://www.br104.com.br/uniao-dos-palmares/equipamentos-avaliados-em-r-600-mil-sao-roubados-do-hu-pf-investiga-o-caso/,Equipamentos avaliados em R$ 600 mil são roubados do HU; PF investiga o caso,A unidade informou que os atendimentos na unidade não serão interrompidos e retornarão na próxima segunda-feira (29)
https://www.br104.com.br/ibateguara/policia-prende-suspeitos-de-arrombamento-de-casas-em-ibateguara/,Polícia prende suspeitos de arrombamento de casas em Ibateguara,"Segundo a polícia, a dupla já vinha sendo investigada pelo arrombamentos a prédios comerciais e residenciais na região"
https://www.br104.com.br/economia/bandeira-amarela-energia-eletrica-devera-ficar-mais-cara-em-maio/,Bandeira amarela: Energia elétrica deverá ficar mais cara em maio,"Bandeira tarifária em abril estava na cor verde, sem cobrança extra, mas passará para cor amarela em maio"
https://www.br104.com.br/uniao-dos-palmares/a-culpa-e-exclusiva-da-vitima-diz-advogado-do-saae-sobre-acidente-que-mutilou-o-pe-de-porteiro/,"“A culpa é “exclusiva” da vítima”, diz advogado do SAAE sobre acidente que mutilou o pé de porteiro","Marco Paulo afirmou à Rádio Quilombo que o SAAE não tem responsabilidade juridicamente, mas que a família está recebendo auxílio"
https://www.br104.com.br/tecnologia/microsoft-vai-sincronizar-notificacoes-do-android-em-nova-atualizacao-do-windows-10/,Microsoft vai sincronizar notificações do Android em nova atualização do Windows 10,O novo recurso foi anunciado pelo diretor de gerenciamento de programas da Microsoft pelo Twitter
https://www.br104.com.br/tecnologia/apple-enfrenta-processo-judicial-por-falhas-em-iphone-4-4s-e-5/,"Apple enfrenta processo judicial por falhas em iPhone 4, 4S e 5",Os aparelhos vinham com falhas nos botões Home e no botão Power dos iPhones
https://www.br104.com.br/policia/condenada-por-trafico-mulher-foragida-de-goias-e-presa-em-maceio/,"Condenada por tráfico, mulher foragida de Goiás é presa em Maceió","A mulher foi encaminhada ao sistema prisional da capital, onde ficará à disposição da Justiça goiana"
https://www.br104.com.br/policia/homem-e-preso-suspeito-de-aplicar-r-40-mil-em-golpes-em-empresas-de-cosmeticos/,Homem é preso suspeito de aplicar R$ 40 mil em golpes em empresas de cosméticos,"A prisão aconteceu na Praia do Francês, no município de Marechal Deodoro"
https://www.br104.com.br/branquinha/justica-faculdades/,Justiça bloqueia R$ 3 mi de faculdades sem credenciamento do MEC em Branquinha,O valor será utilizado para ressarcir todos os valores pagos e indenizar por danos morais
https://www.br104.com.br/policia/taxista-colide-em-poste-apos-ser-esfaqueado-durante-assalto/,Taxista colide em poste após ser esfaqueado durante assalto,Relatos de testemunhas dão conta que dois suspeitos entraram no carro como passageiros e anunciaram o assalto
https://www.br104.com.br/tutorial/saiba-como-alterar-as-cores-das-fontes-do-whatsapp/,Saiba como alterar as cores das fontes do WhatsApp,As alterações dos fontes podem servir para o usuário que pretende destacar alguma palavra ou frase no texto
https://www.br104.com.br/economia/donos-de-veiculos-com-placas-5-e-6-tem-ate-30-de-abril-para-pagar-ipva/,Donos de veículos com placas 5 e 6 têm até 30 de abril para pagar IPVA,Proprietários podem parcelar ou quitar imposto pelo site da Fazenda pública
https://www.br104.com.br/tecnologia/positivo-lanca-smartphones-twist-2-com-android-go-e-com-preco-acessivel/,Novo smartphone da Positivo Twist 2 vem com Android Go 8.1,A companhia pretende atingir um público mais simples com a nova linha de smartphone Twist 2
https://www.br104.com.br/politica/comissao-mista-do-congresso-aprova-mp-que-proibe-cobranca-por-bagagem/,Comissão mista do Congresso aprova MP que proíbe cobrança por bagagem,"Para se tornar lei, proposta precisa de aprovação por plenários de Câmara e Senado"
https://www.br104.com.br/policia/policia-prende-suspeito-de-estuprar-irmaos-de-9-e-11-anos/,Polícia prende suspeito de estuprar irmãos de 9 e 11 anos,"Segundo a polícia, os estupros supostamente ocorriam há meses, mas as crianças não contavam nada por serem ameaçadas"
https://www.br104.com.br/esporte/crb-anunciou-o-contrato-do-atacante-willei-para-serie-b-do-brasileiro/,CRB anunciou o contrato do atacante Willei para Série B do Brasileiro,"O jogador atuava recentemente no Ceará, e já passou por clubes como Vitória e Vasco"
https://www.br104.com.br/brasil/policia-prende-mae-que-forcou-crianca-de-um-ano-a-fumar-maconha-video/,Polícia prende mãe que forçou criança de um ano a fumar maconha; vídeo,A mãe do menino e outros dois tios também foram presos e encaminhados à delegacia
https://www.br104.com.br/saude/mais-de-mil-pacientes-morreram-com-cancer-no-hge-sem-iniciar-tratamento/,Mais de mil pacientes morreram com câncer no HGE sem iniciar tratamento,Decisão judicial determina a transferência imediata de pacientes com câncer do HGE para centros de referência
https://www.br104.com.br/messias/caminhao-com-material-de-construcao-tomba-na-br-104/,Caminhão com material de construção tomba na BR-104,Acidente aconteceu na tarde desta quarta-feira (3); não houve registro de feridos
https://www.br104.com.br/policia/homem-armou-emboscada-e-assassinou-amante-com-golpes-de-porrete-diz-pc/,"Homem armou emboscada e assassinou amante com golpes de porrete, diz PC","Aline Jorge Mota foi encontrada morta na última sexta-feira (19), na Lagoa Manguaba, em Marechal Deodoro"
https://www.br104.com.br/tecnologia/apos-atualizacao-conteudos-de-abusos-sexuais-infantis-ainda-sao-compartilhados-no-whatsapp/,"Após atualização, conteúdos de abusos sexuais infantis ainda são compartilhados no WhatsApp",Mesmo com todas as tentativas a plataforma ainda é a principal ferramenta para a disseminação desse tipo de conteúdo
https://www.br104.com.br/uniao-dos-palmares/seis-meses-apos-acidente-familia-vive-drama-e-pede-ajuda-em-uniao-dos-palmares/,"Seis meses após acidente, família vive drama e pede ajuda em União dos Palmares","Carlos Fernandes de Aguiar, de 50 anos, foi atropelado por um caminhão limpa fossa do Serviço Autônomo de Água e Esgoto (SAAE)"
https://www.br104.com.br/sao-jose-da-laje/conjunto-armando-lyra-segue-sem-obras-e-problemas-tiram-o-sossego-da-populacao/,Conjunto Armando Lyra segue sem obras e problemas tiram o sossego da população,"Situação se agrava com as chuvas, que deixam as ruas cheias de barro. O problema já é antigo"
https://www.br104.com.br/brasil/homem-desfere-9-facadas-em-crianca-de-11-anos-na-porta-de-escola/,Homem desfere 9 facadas em criança de 11 anos na porta de escola,O agressor fugiu em uma moto e ainda não foi identificado; vítima já recebeu alta médica
https://www.br104.com.br/tecnologia/samsung-anuncia-venda-online-dos-galaxys-m10-m20-e-m30-no-brasil/,"Samsung anuncia venda online dos Galaxys M10, M20 e M30 no Brasil",Os dispositivos estão sendo vendidos apenas pela internet aqui no Brasil
https://www.br104.com.br/policia/prf-recupera-veiculo-roubado-e-adulterado-em-sao-miguel-dos-campos/,PRF recupera veículo roubado e adulterado em São Miguel dos Campos,Dois homens foram detidos e encaminhados para a Delegacia de Polícia Civil de São Miguel dos Campos
https://www.br104.com.br/maceio/em-protesto-moradores-do-pinheiro-pendem-bloqueio-de-r-67-bi-da-braskem/,"Em protesto, moradores do Pinheiro pedem bloqueio de R$ 6,7 bi da Braskem","Além do bloqueio dos R$ 6,7 bi, os manifestantes pedem isenção no laudo que está sendo concluído pela CPRM"
https://www.br104.com.br/sao-jose-da-laje/suspeitos-na-morte-de-filho-de-ex-juiz-classista-sao-presos-em-sao-jose-da-laje/,Suspeitos na morte de filho de ex-juiz classista são presos em São José da Laje,"A prisão foi um desdobramento das ações da operação PC27, que ocorreu nesta quarta-feira (24) em todo o país"
https://www.br104.com.br/esporte/murici-fc-futebol-alagoano/,Murici FC realiza testes em busca de novos talentos do futebol alagoano,A intensão do clube é encontrar novos talentos para disputar o Campeonato Alagoano Sub-20
